,BSS,DySS,DSM,RSM,R1FI,R,C,DySS > BSS,DySS > DSM,DySS > RSM,DySS > R1FI,R1FI > DSM,DySS EQ,Perfect EQ
0,0.0,0.0,0.0,-1.9999999999843179,0.0,"[[[-1.0, -1.0], [5.0, -3.0]]]","[[[1.0, 1.0], [-5.0, 3.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-2.0,0.0,"[[[8.0, -1.0], [0.0, -6.0]]]","[[[-8.0, 1.0], [0.0, 6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,3.833333333333334,3.833333328781988,3.833333333333334,"[[[-1.0, 4.0], [6.0, -1.0]]]","[[[1.0, -4.0], [-6.0, 1.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.5833333333333334), ('x_1', 0.41666666666666663)]]"
0,0.0,0.0,0.0,-1.6842105304332962,0.0,"[[[6.0, -4.0], [-7.0, 2.0]]]","[[[-6.0, 4.0], [7.0, -2.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,16.0,16.0,16.0,"[[[-4.0, 3.0], [8.0, 8.0]]]","[[[4.0, -3.0], [-8.0, -8.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-2.00000066022804,0.0,"[[[-1.0, 8.0], [-4.0, 4.0]]]","[[[1.0, -8.0], [4.0, -4.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-6.00000066015496,0.0,"[[[5.0, -3.0], [1.0, -4.0]]]","[[[-5.0, 3.0], [-1.0, 4.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,4.375,4.374999990093565,4.375,"[[[-4.0, 5.0], [7.0, 0.0]]]","[[[4.0, -5.0], [-7.0, 0.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.4375), ('x_1', 0.5625)]]"
0,0.0,0.0,0.0,-2.00000001652401,0.0,"[[[-4.0, -3.0], [5.0, -1.0]]]","[[[4.0, 3.0], [-5.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-5.600000009900912,0.0,"[[[-2.0, -6.0], [-5.0, 6.0]]]","[[[2.0, 6.0], [5.0, -6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,2.0,2.0,2.0,"[[[4.0, 1.0], [5.0, -1.0]]]","[[[-4.0, -1.0], [-5.0, 1.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-6.0000000205147925,0.0,"[[[-5.0, 0.0], [-3.0, -1.0]]]","[[[5.0, 0.0], [3.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.3000000000000007,0.29999999529460597,0.3000000000000007,"[[[-7.0, 6.0], [4.0, -3.0]]]","[[[7.0, -6.0], [-4.0, 3.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.35), ('x_1', 0.65)]]"
0,0.0,0.0,0.0,-10.133333343237794,0.0,"[[[-6.0, -5.0], [8.0, -6.0]]]","[[[6.0, 5.0], [-8.0, 6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,4.0,4.0,4.0,"[[[6.0, -5.0], [4.0, 2.0]]]","[[[-6.0, 5.0], [-4.0, -2.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-6.000000003304072,0.0,"[[[-3.0, 7.0], [-3.0, -7.0]]]","[[[3.0, -7.0], [3.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,2.0,2.0,2.0,"[[[-7.0, 0.0], [6.0, 1.0]]]","[[[7.0, 0.0], [-6.0, -1.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-2.0,0.0,"[[[0.0, -4.0], [6.0, -1.0]]]","[[[0.0, 4.0], [-6.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,4.0,4.0,4.0,"[[[2.0, 6.0], [-6.0, -7.0]]]","[[[-2.0, -6.0], [6.0, 7.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-2.4000000099180667,0.0,"[[[-3.0, 0.0], [6.0, -6.0]]]","[[[3.0, 0.0], [-6.0, 6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-10.0,0.0,"[[[3.0, -5.0], [7.0, -5.0]]]","[[[-3.0, 5.0], [-7.0, 5.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-2.0000000165191505,0.0,"[[[-1.0, 5.0], [-4.0, -6.0]]]","[[[1.0, -5.0], [4.0, 6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-8.000000008465243,0.0,"[[[-2.0, -4.0], [-4.0, -6.0]]]","[[[2.0, 4.0], [4.0, 6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,6.0,6.0,6.0,"[[[-6.0, 5.0], [3.0, 3.0]]]","[[[6.0, -5.0], [-3.0, -3.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,4.0,4.0,4.0,"[[[2.0, 3.0], [2.0, -4.0]]]","[[[-2.0, -3.0], [-2.0, 4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-6.000000016523085,0.0,"[[[-5.0, -6.0], [-3.0, 8.0]]]","[[[5.0, 6.0], [3.0, -8.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,10.142857142857144,10.142857142857146,10.142857142857144,"[[[-7.0, 6.0], [6.0, 5.0]]]","[[[7.0, -6.0], [-6.0, -5.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.07142857142857142), ('x_1', 0.9285714285714286)]]"
0,0.0,0.0,6.0,6.0,6.0,"[[[6.0, 3.0], [5.0, 0.0]]]","[[[-6.0, -3.0], [-5.0, 0.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-10.727272737167539,0.0,"[[[-5.0, -7.0], [-7.0, 2.0]]]","[[[5.0, 7.0], [7.0, -2.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,8.0,8.0,8.0,"[[[4.0, 4.0], [4.0, 0.0]]]","[[[-4.0, -4.0], [-4.0, 0.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-2.0000015439331342,0.0,"[[[-1.0, -1.0], [-4.0, 8.0]]]","[[[1.0, 1.0], [4.0, -8.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-0.0,0.0,"[[[-6.0, 5.0], [0.0, 1.0]]]","[[[6.0, -5.0], [0.0, -1.0]]]",False,False,False,False,False,[0.0],[None]
0,0.0,0.0,2.0,2.0,2.0,"[[[1.0, 1.0], [-7.0, 6.0]]]","[[[-1.0, -1.0], [7.0, -6.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-0.0,0.0,"[[[3.0, -3.0], [2.0, 0.0]]]","[[[-3.0, 3.0], [-2.0, 0.0]]]",False,False,False,False,False,[0.0],[None]
0,0.0,0.0,0.0,-4.000000016569148,0.0,"[[[3.0, -2.0], [-7.0, -3.0]]]","[[[-3.0, 2.0], [7.0, 3.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-8.000000660217312,0.0,"[[[-4.0, 6.0], [-7.0, 3.0]]]","[[[4.0, -6.0], [7.0, -3.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-4.000000010914738,0.0,"[[[-1.0, -3.0], [2.0, -2.0]]]","[[[1.0, 3.0], [-2.0, 2.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-1.9999988628168766,0.0,"[[[4.0, -1.0], [3.0, -1.0]]]","[[[-4.0, 1.0], [-3.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-2.4000000099139887,0.0,"[[[0.0, -3.0], [-4.0, 3.0]]]","[[[0.0, 3.0], [4.0, -3.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,7.384615384615385,7.384615374707581,7.384615384615385,"[[[8.0, 0.0], [1.0, 6.0]]]","[[[-8.0, 0.0], [-1.0, -6.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.38461538461538464), ('x_1', 0.6153846153846154)]]"
0,0.0,0.0,0.0,-4.000000003298494,0.0,"[[[-2.0, 0.0], [-2.0, -6.0]]]","[[[2.0, 0.0], [2.0, 6.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-10.00000066017464,0.0,"[[[-5.0, 2.0], [-7.0, 1.0]]]","[[[5.0, -2.0], [7.0, -1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,14.0,14.0,14.0,"[[[-1.0, 6.0], [7.0, 8.0]]]","[[[1.0, -6.0], [-7.0, -8.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,10.0,9.99999999988764,10.0,"[[[5.0, 5.0], [5.0, -4.0]]]","[[[-5.0, -5.0], [-5.0, 4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,2.666666666666667,2.6666666566592125,2.666666666666667,"[[[3.0, 1.0], [-7.0, 3.0]]]","[[[-3.0, -1.0], [7.0, -3.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.8333333333333334), ('x_1', 0.16666666666666669)]]"
0,0.0,0.0,3.0,2.9999999946445985,3.0,"[[[4.0, -2.0], [-1.0, 5.0]]]","[[[-4.0, 2.0], [1.0, -5.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.5), ('x_1', 0.5)]]"
0,0.0,0.0,4.0,3.9999990097520692,4.0,"[[[0.0, 4.0], [2.0, 2.0]]]","[[[0.0, -4.0], [-2.0, -2.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-10.0,0.0,"[[[0.0, -7.0], [6.0, -5.0]]]","[[[0.0, 7.0], [-6.0, 5.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,8.0,8.0,8.0,"[[[1.0, -5.0], [4.0, 4.0]]]","[[[-1.0, 5.0], [-4.0, -4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-1.4285714338951938,0.0,"[[[4.0, -7.0], [-2.0, 1.0]]]","[[[-4.0, 7.0], [2.0, -1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-6.000002617160743,0.0,"[[[-7.0, -1.0], [-3.0, -3.0]]]","[[[7.0, 1.0], [3.0, 3.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-0.0,0.0,"[[[-2.0, -5.0], [7.0, 0.0]]]","[[[2.0, 5.0], [-7.0, 0.0]]]",False,False,False,False,False,[0.0],[None]
0,0.0,0.0,2.0,2.0,2.0,"[[[-4.0, -1.0], [1.0, 2.0]]]","[[[4.0, 1.0], [-1.0, -2.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-10.0,0.0,"[[[7.0, -7.0], [4.0, -5.0]]]","[[[-7.0, 7.0], [-4.0, 5.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,14.0,13.999999983421988,14.0,"[[[8.0, 7.0], [-5.0, 2.0]]]","[[[-8.0, -7.0], [5.0, -2.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-1.1428571487521413,0.0,"[[[-4.0, 8.0], [2.0, -7.0]]]","[[[4.0, -8.0], [-2.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,5.2,5.2,5.2,"[[[2.0, 4.0], [5.0, -3.0]]]","[[[-2.0, -4.0], [-5.0, 3.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.8), ('x_1', 0.2)]]"
0,0.0,0.0,7.529411764705882,7.529411754792675,7.529411764705882,"[[[2.0, 8.0], [7.0, -4.0]]]","[[[-2.0, -8.0], [-7.0, 4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.6470588235294118), ('x_1', 0.35294117647058826)]]"
0,0.0,0.0,0.0,-0.0,0.0,"[[[6.0, 0.0], [2.0, -2.0]]]","[[[-6.0, 0.0], [-2.0, 2.0]]]",False,False,False,False,False,[0.0],[None]
0,0.0,0.0,0.0,-4.000000009904019,0.0,"[[[4.0, -4.0], [-5.0, -1.0]]]","[[[-4.0, 4.0], [5.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-12.0,0.0,"[[[0.0, -6.0], [5.0, -7.0]]]","[[[0.0, 6.0], [-5.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-8.0,0.0,"[[[-7.0, 7.0], [-4.0, -3.0]]]","[[[7.0, -7.0], [4.0, 3.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-4.000000010609052,0.0,"[[[6.0, -3.0], [6.0, -2.0]]]","[[[-6.0, 3.0], [-6.0, 2.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,8.0,7.999999996698748,8.0,"[[[1.0, 4.0], [7.0, 4.0]]]","[[[-1.0, -4.0], [-7.0, -4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.5), ('x_1', 0.5)]]"
0,0.0,0.0,8.0,8.0,8.0,"[[[2.0, -7.0], [8.0, 4.0]]]","[[[-2.0, 7.0], [-8.0, -4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
0,0.0,0.0,0.0,-8.000000016552981,0.0,"[[[-7.0, -5.0], [1.0, -4.0]]]","[[[7.0, 5.0], [-1.0, 4.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-0.0,0.0,"[[[-5.0, -5.0], [6.0, 0.0]]]","[[[5.0, 5.0], [-6.0, 0.0]]]",False,False,False,False,False,[0.0],[None]
0,0.0,0.0,12.0,12.0,12.0,"[[[6.0, 6.0], [-7.0, 0.0]]]","[[[-6.0, -6.0], [7.0, 0.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-2.0000006602635154,0.0,"[[[-1.0, -6.0], [8.0, -1.0]]]","[[[1.0, 6.0], [-8.0, 1.0]]]",False,False,True,False,False,[0.0],[None]
