,BSS,DySS,DSM,RSM,R1FI,R,C,DySS > BSS,DySS > DSM,DySS > RSM,DySS > R1FI,R1FI > DSM,DySS EQ,Perfect EQ
0,6.0,6.0,6.0,6.0,6.0,"[[[1.0, 3.0], [1.0, 1.0]]]","[[[4.0, 5.0], [2.0, 1.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', -0.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', 1.0), ('a0', 10.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,14.0,14.0,14.0,14.0,14.0,"[[[7.0, 7.0], [0.0, 7.0]]]","[[[0.0, 5.0], [5.0, 3.0]]]",False,False,False,False,False,"[('x0_0,', 0.2857142857142857), ('x0_1,', 0.7142857142857143), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 8.571428571428571)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,14.0,14.0,14.0,13.999999056778284,14.0,"[[[0.0, 7.0], [1.0, 7.0]]]","[[[7.0, 7.0], [6.0, 4.0]]]",False,False,True,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 14.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,9.0,10.5,9.0,9.0,9.0,"[[[1.0, 5.0], [6.0, 4.0]]]","[[[2.0, 1.0], [5.0, 6.0]]]",True,True,True,True,False,"[('x0_0,', 0.0), ('x0_1,', 1.0), ('x1_0,0', 0.4999999999999999), ('x1_1,0', 0.5000000000000001), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', -0.0), ('y0_1-0', 1.0), ('y0_0-1', 0.0), ('y0_1-1', -0.0), ('a0', 8.5)]","[[('x_0', 0.5), ('x_1', 0.5)]]"
0,14.0,14.0,14.0,14.0,14.0,"[[[7.0, 5.0], [7.0, 6.0]]]","[[[1.0, 1.0], [6.0, 1.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 1.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', -0.0), ('a0', 7.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,8.0,8.0,8.0,8.0,8.0,"[[[4.0, 2.0], [2.0, 0.0]]]","[[[7.0, 6.0], [4.0, 4.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 1.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 0.0), ('a0', 14.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,14.0,14.0,14.0,13.999999983474007,14.0,"[[[7.0, 4.0], [5.0, 6.0]]]","[[[5.0, 1.0], [4.0, 7.0]]]",False,False,True,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 1.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', -0.0), ('a0', 10.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,10.0,10.0,10.0,10.000000000000002,10.0,"[[[2.0, 5.0], [4.0, 5.0]]]","[[[1.0, 7.0], [7.0, 6.0]]]",False,False,False,False,False,"[('x0_0,', 0.26530612244897966), ('x0_1,', 0.7346938775510203), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 0.14285714285714293), ('x1_1,1', 0.8571428571428571), ('y0_0-0', -0.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', 1.0), ('a0', 12.408163265306122)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,14.0,14.0,14.0,14.0,14.0,"[[[4.0, 4.0], [7.0, 2.0]]]","[[[7.0, 2.0], [6.0, 4.0]]]",False,False,False,False,False,"[('x0_0,', 0.0), ('x0_1,', 1.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 1.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 0.0), ('a0', 12.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,2.3333333333333335,2.5,2.3333333333333335,2.3333333166600587,2.3333333333333335,"[[[0.0, 2.0], [1.0, 1.0]]]","[[[5.0, 0.0], [6.0, 7.0]]]",True,True,True,True,False,"[('x0_0,', 0.5), ('x0_1,', 0.5), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 10.5)]","[[('x_0', 0.16666666666666666), ('x_1', 0.8333333333333334)]]"
0,8.857142857142858,8.85714285714286,8.857142857142858,8.857142857142858,8.857142857142858,"[[[2.0, 4.0], [0.0, 7.0]]]","[[[4.0, 5.0], [6.0, 0.0]]]",True,True,True,True,False,"[('x0_0,', 0.8571428571428567), ('x0_1,', 0.14285714285714338), ('x1_0,0', 0.8571428571428565), ('x1_1,0', 0.14285714285714346), ('x1_0,1', 0.8571428571428573), ('x1_1,1', 0.1428571428571427), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 8.57142857142857)]","[[('x_0', 0.8571428571428571), ('x_1', 0.1428571428571429)]]"
0,8.0,8.0,8.0,7.999999009642449,8.0,"[[[2.0, 4.0], [1.0, 4.0]]]","[[[6.0, 5.0], [6.0, 6.0]]]",False,False,True,False,False,"[('x0_0,', 0.0), ('x0_1,', 1.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', -0.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', 1.0), ('a0', 12.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,14.0,14.0,14.0,13.99999998348386,14.0,"[[[7.0, 6.0], [1.0, 4.0]]]","[[[7.0, 2.0], [0.0, 4.0]]]",False,False,True,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 1.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', -0.0), ('a0', 14.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
